fname,sentence,LOC
pr10537_33,23,jerusalem
pr10537_33,24,den levende gud
pr10537_33,35,det gamle testament
pr10537_33,36,ark
pr10537_33,38,det gamle testament
pr10537_33,51,jerusalem
pr10537_33,72,nederest
pr10538_33,26,israel
pr10538_33,44,new york
pr10538_33,46,pensylvania
pr10538_33,47,det hvide hus
pr10538_33,53,den store hyrd
pr10538_33,59,betlehem
pr10538_33,73,palmesøndag
pr10538_33,74,herrens navn
pr10538_33,74,israel
pr10538_33,75,jerusalem
pr10538_33,80,gt
pr10538_33,106,israel
pr10538_33,115,tyrki
pr10539_33,6,park
pr10539_33,12,johannesevangeli
pr10539_33,20,egypt
pr10539_33,21,bibel
pr10539_33,22,egypt
pr10539_33,97,det gamle testament
pr10540_33,41,jerusalem
pr10540_33,49,israel
pr10540_33,53,israel
pr10540_33,56,jerusalem
pr10540_33,76,det gamle israel
pr10540_33,88,den himmelske virk
pr10540_33,91,israel
pr10540_33,127,jord
pr10540_33,145,jord
pr10541_33,3,jerusalem
pr10541_33,3,danmark
pr10541_33,6,ariel
pr10541_33,6,vestbred
pr10541_33,12,det hellige land
pr10541_33,14,nazareth
pr10541_33,15,mellemøst
pr10541_33,27,syri
pr10541_33,27,jordan
pr10541_33,36,jerusalem
pr10542_33,72,kors
pr10542_33,74,getsemane hav
pr10542_33,89,jord
pr10542_33,90,hiraki
pr10543_34,7,det gamle testament
pr10543_34,37,edens hav
pr10544_34,7,det gamle testament
pr10544_34,17,jord
pr10544_34,32,edens hav
pr10545_34,31,egypt
pr10545_34,32,det røde hav
pr10545_34,35,edens hav
pr10546_34,7,det gamle testament
pr10546_34,19,de levendes land
pr10546_34,38,edens hav
pr10547_34,7,det gamle testament
pr10547_34,17,jord
pr10547_34,32,edens hav
pr10548_34,7,det gamle testament
pr10548_34,19,de levendes land
pr10548_34,38,edens hav
pr10549_34,29,de dødes r
pr10550_34,2,davids by
pr10550_34,4,egypt
pr10550_34,79,lukasevangeli
pr10551_34,10,jerusalem
pr10551_34,10,palmesøndag
pr10551_34,10,golgata
pr10551_34,24,jerusalem
pr10552_34,20,det gamle testament
pr10552_34,21,farum kirk
pr10553_34,28,det gamle testament
pr10554_34,21,det gamle testament
pr10555_34,20,det gamle testament
pr10555_34,21,farum kirk
pr10556_34,20,det gamle testament
pr10556_34,21,farum kirk
pr10557_34,1,pins
pr10557_34,8,israel
pr10557_34,29,det gamle testament
pr10557_34,30,farum kirk
pr10558_34,1,farum
pr10558_34,41,danmark
pr10558_34,55,betlehem
pr10560_34,0,san francisco
pr10560_34,42,stavnsholtkirk
pr10560_34,77,jord
pr10560_34,78,san francisco
pr10561_34,5,jord
pr10561_34,7,københavn
pr10562_34,1,england
pr10562_34,1,england
pr10562_34,9,nazareth
pr10562_34,30,golgata
pr10563_34,36,markusevangeli
pr10564_34,44,markusevangeli
pr10565_34,36,markusevangeli
pr10566_34,33,markusevangeli
pr10567_34,40,markusevangeli
pr10568_34,36,markusevangeli
pr10569_34,43,markusevangeli
pr10570_34,35,markusevangeli
pr10571_34,33,markusevangeli
pr10572_34,39,markusevangeli
pr10574_36,26,jord
pr10574_36,26,dal
pr10574_36,41,ørken
pr10575_36,12,synagog
pr10578_36,44,grønlandsbro
pr10578_36,47,danmark
pr10578_36,50,afrika
pr10578_36,50,syri
pr10578_36,55,mc donald
pr10579_36,41,danmark
pr10580_36,13,jord
pr10581_36,10,synagog
pr10581_36,47,danmark
pr10582_36,7,lolland
pr10582_36,8,sjælland
pr10582_36,9,vestjylland
pr10582_36,10,vesterhav
pr10582_36,11,vedersø
pr10582_36,16,danmark
pr10583_36,1,sandhusvej
pr10583_36,20,vesterhav
pr10585_37,39,dekapolis
pr10585_37,40,dekapolis
pr10585_37,40,galilæa sø
pr10586_37,11,nephew
pr10586_37,11,vesterhav
pr10586_37,16,havfruesti
pr10586_37,16,nordfynshal
pr10586_37,17,havfruesti
pr10587_37,3,nordfynshal
pr10587_37,6,odens
pr10587_37,6,kirkegårdskapel
pr10587_37,13,facebook
pr10588_37,1,det mørke hav
pr10588_37,3,det natmørke hav
pr10588_37,5,det natmørke hav
pr10588_37,48,jerusalem
pr10588_37,56,jerusalem
pr10588_37,74,pins
pr10589_37,0,jerusalem
pr10589_37,1,jerusalem
pr10589_37,3,jerusalem
pr10589_37,4,jerusalem
pr10589_37,5,jerusalem
pr10589_37,6,jerusalem
pr10589_37,7,jerusalem
pr10589_37,10,babylon
pr10589_37,10,jerusalem
pr10589_37,12,jerusalem
pr10589_37,13,zion
pr10589_37,13,jerusalem
pr10589_37,13,zion
pr10589_37,13,jerusalem
pr10589_37,16,jerusalem
pr10589_37,18,bibel
pr10589_37,20,jerusalem
pr10589_37,21,jerusalem
pr10589_37,24,jerusalem
pr10589_37,25,jerusalem
pr10589_37,31,jerusalem
pr10589_37,34,jerusalem
pr10589_37,36,jerusalem
pr10589_37,39,betlehem
pr10590_37,12,danmark
pr10590_37,13,danmark
pr10590_37,39,jord
pr10591_37,2,odense teat
pr10591_37,5,danmark
pr10591_37,5,bogens
pr10591_37,5,klinte kirk
pr10591_37,6,danmark
pr10591_37,27,johannesevangeli
pr10591_37,45,johannesevangeli
pr10591_37,53,danmark
pr10592_37,4,odense teat
pr10592_37,7,danmark
pr10592_37,7,bogens
pr10592_37,7,klinte kirk
pr10592_37,8,danmark
pr10592_37,52,johannesevangeli
pr10592_37,60,danmark
pr10594_37,0,bogens
pr10594_37,28,afganistan
pr10596_37,11,bibel
pr10596_37,31,københavn
pr10597_37,45,betlehem
pr10597_37,45,julenat
pr10597_37,52,betlehem
pr10597_37,52,betlehem
pr10598_37,3,betlehem
pr10598_37,4,betlehem
pr10598_37,4,jerusalem
pr10599_37,46,rib
pr10599_37,46,ribe domkirk
pr10600_37,12,afrika
pr10600_37,20,jerusalem
pr10600_37,22,ørken
pr10600_37,22,israel
pr10600_37,23,siloam dam
pr10600_37,23,davidsby
pr10600_37,25,den indre forgård
pr10601_37,10,england
pr10601_37,14,rugmark
pr10601_37,34,jerusalem
pr10601_37,34,betania
pr10601_37,37,herregårdens mark
pr10601_37,44,danmark
pr10602_37,6,johannesevangeli
pr10602_37,19,frankr
pr10602_37,20,paris
pr10602_37,23,tyskland
pr10602_37,24,danmark
pr10602_37,25,paris
pr10602_37,27,københavn
pr10602_37,33,johannesevangeli
pr10604_38,2,vejl
pr10604_38,3,vejl
pr10604_38,19,jord
pr10604_38,54,vejl
pr10604_38,56,vejl
pr10606_38,2,testament
pr10606_38,40,det gamle testament
pr10607_38,48,kirk
pr10607_38,54,jord
pr10607_38,66,thailand
pr10608_39,9,korsbæk
pr10608_39,10,varnæs
pr10608_39,15,korsbæk
pr10608_39,23,varnæs
pr10608_39,23,skjern
pr10610_39,0,lukasevangeli
pr10612_39,1,trinitatis
pr10612_39,14,barbado
pr10613_39,1,villa villekulla
pr10613_39,2,villa villekulla
pr10613_39,4,villa villekulla
pr10613_39,6,villa villekulla
pr10613_39,27,rig
pr10613_39,32,jord
pr10613_39,40,betlehem
pr10613_39,41,betlehem
pr10613_39,42,jord
pr10616_40,0,hvidebæk
pr10616_40,0,bibl
pr10616_40,1,johannesevangeli
pr10616_40,5,de voksnes verd
pr10616_40,10,hvidebækegn
pr10616_40,11,hindand
pr10616_40,14,korinth
pr10616_40,23,apollon templ
pr10616_40,23,delphi
pr10617_40,1,holbæk
pr10617_40,1,slag
pr10617_40,4,danmark
pr10618_40,1,jerusalem 
pr10618_40,9,tor
pr10618_40,41,gudsr
pr10618_40,47,jord
pr10619_40,2,jerusalem
pr10619_40,13,israel
pr10619_40,17,verdensplan
pr10619_40,17,danmark
pr10619_40,17,verdensplan
pr10619_40,21,danmark
pr10621_40,1,danmark
pr10621_40,1,danmark
pr10621_40,4,jerusalem
pr10621_40,4,egypt
pr10621_40,6,emmaus
pr10622_40,1,falklandsø
pr10622_40,1,argentina
pr10622_40,1,irland
pr10622_40,5,aalborg
pr10622_40,8,nazareth
pr10622_40,12,danmark
pr10622_40,15,rom
pr10622_40,23,danmark
pr10623_40,0,bregninge amfiteat
pr10623_40,9,pins
pr10624_40,6,det gamle testament
pr10624_40,9,kristi himmelfart
pr10624_40,23,bibel
pr10625_40,7,bibl
pr10626_40,7,rigsæbl
pr10626_40,8,jord
pr10626_40,8,jord
pr10626_40,9,ydun
pr10626_40,9,den nordiske mytologis verd
pr10626_40,47,paradis
pr10626_40,51,paradis
pr10626_40,57,betlehem
pr10626_40,59,faders hav
pr10626_40,65,paradisets port
pr10627_40,4,jerusalem
pr10628_40,0,vietnam
pr10628_40,0,vest
pr10628_40,0,europa
pr10628_40,0,berlin
pr10628_40,0,kennedy
pr10628_40,8,vest
pr10628_40,10,aleppo
pr10628_40,10,berlin
pr10629_40,2,jerusalem
pr10631_41,0,københavn
pr10631_41,11,paris
pr10631_41,17,dk
pr10631_41,22,jerusalem
pr10631_41,23,nazareth
pr10631_41,27,jerusalem
pr10631_41,39,nazareth
pr10631_41,39,nazareth
pr10631_41,41,jødedom
pr10631_41,49,betlehem
pr10631_41,51,denne verd
pr10631_41,70,jord
pr10632_41,17,danmark
pr10632_41,25,danmark
pr10632_41,64,jord
pr10632_41,65,jord
pr10633_41,13,kapernaum
pr10633_41,21,fyn
pr10633_41,41,israel
pr10634_41,7,irak
pr10634_41,7,syri
pr10634_41,29,jord
pr10634_41,32,den jyske hed
pr10634_41,71,den engelske kirk
pr10634_41,71,londonbus
pr10635_41,10,cambodia
pr10635_41,16,den store verd
pr10635_41,17,markusevangeli
pr10635_41,23,israel
pr10635_41,29,israel
pr10635_41,54,levis hus
pr10635_41,61,den ganske verd
pr10635_41,75,jord
pr10636_41,6,danmark
pr10636_41,21,det gammel testament
pr10636_41,35,davids by
pr10636_41,35,betlehem
pr10636_41,51,jord
pr10637_41,41,"den 
guds r"
pr10637_41,57,simeon
pr10638_41,19,kirgisistan
pr10638_41,22,liselej
pr10638_41,31,siloa
pr10638_41,67,århus
pr10638_41,68,jord
pr10638_41,82,jord
pr10638_41,122,jord
pr10638_41,141,kors
pr10639_41,33,jord
pr10640_42,47,camino
pr10640_42,47,nordspani
pr10640_42,82,jerusalem
pr10641_42,12,jordan flod
pr10643_42,41,kongeslot
pr10643_42,52,tronsal
pr10644_42,28,det hellige sprog
pr10644_42,29,israel
pr10644_42,32,etiopi
pr10644_42,41,gethseman
pr10644_42,43,mellemøst
pr10644_42,43,libanon
pr10644_42,48,mellemøst
pr10644_42,48,libanon
pr10644_42,48,syri
pr10644_42,48,palæstina
pr10644_42,48,jordan
pr10644_42,68,letland
pr10646_42,2,bording
pr10646_42,2,bording
pr10646_42,12,jord
pr10646_42,28,bording
pr10646_42,28,østervang
pr10646_42,33,det evige liv
pr10647_42,25,antik
pr10647_42,50,norg
pr10647_42,74,betlehem
pr10647_42,76,betlehem
pr10648_42,9,jord
pr10648_42,35,jord
pr10648_42,66,simeon
pr10649_42,9,jord
pr10649_42,9,jord
pr10649_42,23,det 21 århundred
pr10649_42,62,jord
pr10650_42,64,jeriko
pr10650_42,64,jeriko
pr10650_42,68,jeriko
pr10650_42,71,zakæus
pr10651_42,17,jord
pr10651_42,18,himmelrum
pr10652_42,39,bibel
pr10652_42,70,får
pr10653_43,3,jord
pr10653_43,11,paradis
pr10654_44,0,bibel
pr10655_47,1,jord
pr10655_47,2,det gamle testament
pr10655_47,2,jord
pr10655_47,10,betlehem
pr10655_47,17,betlehem
pr10656_50,17,gaddafis
pr10656_50,17,liby
pr10656_50,18,sovjetunion
pr10656_50,19,nordkorea
pr10656_50,19,saudiarabi
pr10656_50,23,israel
pr10656_50,32,betlehem
pr10656_50,39,danmark
pr10656_50,56,det gamle testament
pr10656_50,57,det gamle testament
pr10656_50,61,israel
pr10656_50,63,jerusalem
pr10656_50,64,babylon
pr10656_50,65,perser
pr10656_50,65,israel
pr10656_50,69,jerusalem
pr10656_50,78,grækenland
pr10656_50,79,oldgræsk
pr10657_50,36,jord
pr10657_50,42,jord
pr10659_50,11,det gamle testament
pr10662_50,8,husum torv
pr10662_50,9,danmark
pr10662_50,10,bibel
pr10662_50,13,mellemøst
pr10662_50,13,det hellige land
pr10662_50,16,mellemøst
pr10663_50,2,københavn
pr10663_50,4,jerusalem
pr10663_50,4,israel
pr10663_50,5,jerusalem palmesøndag
pr10664_50,15,markusevangeli
pr10664_50,17,galilæa
pr10665_50,10,jeriko
pr10665_50,20,danmark
pr10665_50,20,mellemøst
pr10665_50,34,jord
pr10666_50,4,det gamle testament
pr10666_50,9,jødernes land
pr10666_50,9,israel
pr10669_50,27,betlehem
pr10672_50,8,danmark
pr10673_50,28,jord
pr10673_50,29,lærkeboegebo
pr10674_50,3,det gamle testament
pr10674_50,19,afrika
pr10676_50,0,danmark
pr10676_50,7,nigeria
pr10676_50,7,nordkorea
pr10676_50,11,paradis
pr10676_50,16,danmark
pr10677_50,21,mellemøst
pr10680_50,6,jerusalem
pr10680_50,7,jerusalem
pr10680_50,14,jerusalem
pr10680_50,14,middelhavsområd
pr10681_50,12,det gamle testament
pr10681_50,25,jord
pr10682_50,10,jord
pr10684_50,1,indi
pr10684_50,17,jord
pr10685_50,19,jord
pr10685_50,21,jord
pr10685_50,25,jord
pr10686_50,14,den kristne tro
pr10687_50,22,de evige bo
pr10688_50,1,danmark
pr10691_50,0,danmark
pr10692_50,8,rusland
pr10693_50,2,jerusalem
pr10693_50,7,jerusalem
pr10694_50,17,jord
pr10694_50,18,paradis
pr10694_50,19,paradis
pr10694_50,20,paradis
pr10694_50,21,paradis
pr10694_50,22,paradis
pr10694_50,23,paradis
pr10695_50,12,getsemane hav
pr10697_50,0,østr
pr10697_50,3,danmark
pr10697_50,5,danmark
pr10697_50,5,østr
pr10698_50,5,evangeli
pr10698_50,12,kors
pr10698_50,23,jord
pr10700_50,8,england
pr10700_50,9,england
pr10700_50,10,danmark
pr10700_50,13,nelson mandela
pr10701_50,14,jord
pr10701_50,15,jord
pr10701_50,18,jord
pr10701_50,26,jord
pr10702_50,4,egypt
pr10703_50,22,den gode jord
pr10704_50,7,danmark
pr10705_50,10,emmaus
pr10705_50,22,emmaus
pr10705_50,29,emmaus
pr10706_50,2,pins
pr10707_50,2,danmark
pr10707_50,2,tyskland
pr10707_50,3,danmark
pr10707_50,3,jugoslavi
pr10707_50,3,bosnienhercegovina
pr10707_50,3,danmark
pr10707_50,3,jugoslavi
pr10707_50,14,det gamle testament
pr10708_50,3,israel
pr10708_50,9,danmark
pr10708_50,12,det gamle testament
pr10709_50,16,danmark
pr10711_50,17,jord
pr10712_50,1,danmark
pr10712_50,32,græs
pr10713_50,28,jord
pr10715_50,4,jerusalem
pr10716_50,0,bystævnepark
pr10716_50,2,danmark
pr10716_50,18,jerusalem
pr10716_50,20,jord
pr10718_50,1,jord
pr10718_50,4,himmer
pr10718_50,10,jord
pr10718_50,17,jord
pr10718_50,22,jord
pr10718_50,24,jord
pr10718_50,27,jord
pr10718_50,28,jord
pr10718_50,28,jord
pr10718_50,35,jord
pr10720_50,3,jerusalem
pr10720_50,3,udkantsisrael
pr10721_50,17,danmark
pr10721_50,17,brønshøj torv
pr10721_50,18,peterskirk
pr10722_55,0,djursland
pr10722_55,6,nordkyst
pr10722_55,6,djursland
pr10722_55,8,hevring å
pr10722_55,16,thyregod
pr10722_55,18,hønsehus
pr10722_55,18,mos
pr10723_55,45,jord
pr10723_55,80,sejssvejbæk sogn
pr10723_55,90,linå
pr10723_55,90,dallerup
pr10725_55,0,hvidsten kro
pr10725_55,0,vester fængsel
pr10725_55,13,hvidsten kro
pr10725_55,15,danmark
pr10725_55,26,danmark
pr10725_55,32,danmark
pr10725_55,33,vedersø
pr10725_55,35,jerusalem
pr10726_55,4,vor frelsers kirk
pr10726_55,4,christianshavn
pr10726_55,5,gothersgad
pr10726_55,18,jord
pr10726_55,19,jord
pr10726_55,23,det gaml
pr10726_55,77,jord
pr10727_56,10,danmark
pr10727_56,13,israel
pr10727_56,13,danmark
pr10727_56,31,østeuropa
pr10727_56,31,afrika
pr10727_56,46,jord
pr10728_56,0,jord
pr10728_56,19,jord
pr10728_56,47,jord
pr10728_56,57,betania
pr10729_56,0,betesda
pr10729_56,29,betesdas dam
pr10730_56,9,jerusalem
pr10730_56,16,"det allerhelligste
 "
pr10730_56,31,israel
pr10730_56,58,afrika
pr10730_56,72,jerusalem
pr10730_56,73,det evige liv
pr10731_56,4,langfredag
pr10731_56,24,jord
pr10731_56,54,jord
pr10731_56,55,jord
pr10732_56,5,karmels bjerg
pr10732_56,26,karmels bjerg
pr10733_56,10,himmer
pr10734_56,30,det nye testament
pr10734_56,34,paradis
pr10734_56,35,paradis
pr10734_56,38,jord
pr10734_56,41,jord
pr10735_56,0,zeusstatu
pr10735_56,40,sver
pr10735_56,40,danmark
pr10736_56,5,det evige liv
pr10736_56,16,paradis
pr10737_56,7,israel
pr10737_56,23,jord
pr10738_56,17,jord
pr10738_56,20,jord
pr10738_56,21,jord
pr10738_56,27,det flade land
pr10739_56,21,jord
pr10739_56,75,johannesevangeli
pr10740_56,11,jord
pr10741_56,2,zimbabw
pr10741_56,7,europa
pr10742_56,0,bibelens hav
pr10742_56,24,jord
pr10742_56,45,jord
pr10743_56,13,betlehem
pr10743_56,39,israel
pr10744_56,0,betlehem
pr10744_56,11,betlehem
pr10744_56,12,k
pr10745_56,4,danmark
pr10745_56,7,klitmøl
pr10746_56,17,gudsr
pr10746_56,32,israel
pr10746_56,34,ægypt
pr10746_56,37,danmark
pr10746_56,43,verdensplan
pr10746_56,44,afrika
pr10746_56,46,gudsr
pr10747_56,8,isaj
pr10747_56,8,israel
pr10748_57,1,varnæs folk
pr10748_57,3,varnæs
pr10748_57,4,schweiz
pr10748_57,5,skjern
pr10748_57,6,paris
pr10748_57,16,paris
pr10748_57,42,varnæs
pr10748_57,46,skjern
pr10748_57,51,sydafrika
pr10749_57,4,lønneberg
pr10749_57,11,betlehem
pr10749_57,36,herberg
pr10750_58,2,santiago de compostella
pr10750_58,3,australi
pr10750_58,5,den pågældende kirk
pr10750_58,54,danmark
pr10750_58,101,asi
pr10750_58,134,santiago  så skul
pr10751_58,7,slotsarkad
pr10751_58,7,hillerød
pr10752_58,2,sver
pr10752_58,3,sver
pr10752_58,6,danmark
pr10752_58,46,jerusalem
pr10752_58,51,kors
pr10752_58,91,sver
pr10752_58,110,emmaus
pr10753_58,10,møn
pr10754_58,5,indi
pr10754_58,5,indi
pr10754_58,11,palæstina
pr10754_58,20,vest
pr10754_58,25,bethlehem
pr10754_58,26,den vestlige verd
pr10754_58,34,santa claus
pr10754_58,36,santa claus
pr10754_58,61,davids by
pr10754_58,74,hillerød sygehus
pr10755_58,36,sydafrika
pr10755_58,36,nelson mandela
pr10755_58,36,sydafrika
pr10755_58,39,sydafrika
pr10755_58,39,nelson mandela
pr10755_58,46,rugby
pr10755_58,47,johannesburg
pr10755_58,47,rugbystadion ellis park
pr10755_58,47,new zealand
pr10755_58,47,sydafrika
pr10755_58,50,sydafrika
pr10755_58,61,sydafrika
pr10755_58,63,sydafrika
pr10755_58,64,sydafrika
pr10756_58,22,internet
pr10756_58,67,jord
pr10757_58,14,paradis
pr10757_58,15,sver
pr10757_58,25,bethlehem
pr10757_58,30,krokulis
pr10757_58,49,davids by
pr10757_58,74,vestfront
pr10758_58,60,borg
pr10758_58,118,den kristne tro
pr10759_58,16,vestjylland
pr10760_58,5,sønderjylland
pr10760_58,5,tyskland
pr10760_58,28,bethlehem
pr10760_58,31,bethlehem
pr10760_58,32,herberg
pr10760_58,41,vest
pr10760_58,75,vestfront
pr10761_58,12,jord
pr10761_58,13,jord
pr10761_58,19,jord
pr10761_58,22,jord
pr10761_58,50,askeonsdag
pr10762_58,2,helsing
pr10762_58,43,narnia
pr10762_58,44,narnia
pr10762_58,45,narnia
pr10762_58,47,narnia
pr10762_58,48,narnia
pr10762_58,48,aslan
pr10762_58,115,kors
pr10762_58,159,røst
pr10764_59,34,den hvide hest
pr10764_59,35,jord
pr10765_59,34,jord
pr10766_59,32,langfredag
pr10767_59,8,danmark
pr10768_59,14,rom
pr10770_59,11,jord
pr10771_59,21,jord
pr10771_59,49,betlehem
pr10771_59,49,israel
pr10771_59,55,hjordkær
pr10775_59,37,hjordkær
pr10776_60,22,tyskland
pr10776_60,23,vesuv
pr10776_60,24,itali
pr10776_60,25,jerusalem
pr10776_60,26,jerusalem
pr10777_60,3,jerusalem
pr10777_60,33,nordpol
pr10777_60,35,ækvator
pr10777_60,39,østkyst
pr10777_60,39,usa
pr10777_60,39,atlanterhav
pr10777_60,39,vestafrika
pr10777_60,39,vesteuropa
pr10777_60,39,england
pr10777_60,39,færø
pr10777_60,41,ækvator
pr10777_60,52,london
pr10777_60,56,jord
pr10777_60,64,london
pr10777_60,66,london
pr10777_60,73,london
pr10777_60,79,den kristne kirk
pr10779_60,28,bethesda
pr10779_60,53,paradis
pr10779_60,59,bethesda
pr10780_60,1,grev
pr10780_60,1,taastrup
pr10780_60,2,taastrup hovedgad
pr10780_60,9,taastrup
pr10780_60,48,taastrup hovedgad
pr10780_60,49,kyndelmis
pr10780_60,51,taastrup
pr10782_60,45,alabasterkruk
pr10782_60,50,farisæ
pr10783_60,26,israel
pr10783_60,28,astart
pr10783_60,28,ashera
pr10783_60,61,jord
pr10785_60,32,emmaus
pr10786_60,47,jord
pr10786_60,49,lazarus
pr10789_61,0,jerusalem
pr10789_61,8,nørremarkskirk
pr10789_61,10,nørremarkskirk
pr10789_61,36,jerusalem
pr10789_61,46,tønd
pr10791_64,9,pplad
pr10791_64,23,golgatha
pr10791_64,26,fjordskrænt
pr10791_64,29,skovbryn
pr10791_64,38,skovbryn
pr10794_64,14,estvad kirk
pr10794_64,14,rønbjerg kirk
pr10794_64,15,jerusalem
pr10794_64,36,jerusalem
pr10794_64,47,jord
pr10796_64,55,det hellige korsets tegn
pr10798_65,0,zumba
pr10798_65,35,avila
pr10798_65,37,kors
pr10798_65,38,spani
pr10798_65,61,hejseværk
pr10799_65,18,dk
pr10800_65,29,syri
pr10801_65,14,johannesevangeli
pr10801_65,16,rom
pr10801_65,35,israel
pr10801_65,36,israel
pr10801_65,38,israels plad
pr10802_65,31,vestafrika
pr10802_65,31,vestafrika
pr10802_65,43,europa
pr10802_65,113,christiansfeld
pr10803_65,0,tyrstrup kirk
pr10803_65,28,jord
pr10803_65,32,egypt
pr10803_65,32,israel
pr10803_65,33,egypt
pr10803_65,39,heb
pr10805_65,1,den fysiske verd
pr10805_65,5,den fysiske verd
pr10805_65,31,odd
pr10805_65,35,quo vadis
pr10805_65,42,galilæa
pr10805_65,43,syri
pr10805_65,47,himmer
pr10806_65,64,yem
pr10806_65,65,lakewood megachurch
pr10806_65,66,tyrstrup kirk
pr10807_65,1,det danske land
pr10807_65,5,syri
pr10807_65,5,mellemøst
pr10807_65,7,afrika
pr10807_65,43,nains byport
pr10807_65,56,syri
pr10807_65,56,central afrika
pr10809_66,13,paradisets hav
pr10809_66,18,paradis
pr10809_66,18,den kolde jord
pr10809_66,33,jerusalem
pr10809_66,36,det gamle testament
pr10811_68,42,det nye og det gamle testament
pr10811_68,45,ægypt
pr10812_68,33,mattæusevangeli
pr10812_68,59,thailand
pr10812_68,59,cambodja
pr10813_68,8,bruxel
pr10813_68,8,belgi
pr10813_68,8,park
pr10813_68,19,park
pr10813_68,36,volkswag
pr10813_68,39,bruxel
pr10813_68,48,levit
pr10813_68,67,england
pr10813_68,67,london
pr10813_68,67,belgi
pr10813_68,87,jerusalem
pr10813_68,110,herberg
pr10813_68,110,himmer
pr10814_68,3,indi
pr10814_68,10,indi
pr10814_68,13,altr
pr10814_68,13,kirk
pr10814_68,49,louvr
pr10814_68,67,emmaus
pr10815_71,11,middelalderkirk
pr10815_71,12,ødsted
pr10815_71,12,vejl
pr10815_71,17,kirkeloft
pr10815_71,18,kirkeloft
pr10815_71,20,kirkeloft
pr10815_71,22,kirkeloft
pr10815_71,66,ødsted
pr10815_71,67,kirkeloft
pr10818_71,39,herberg
pr10819_71,3,mariehøn
pr10819_71,4,bibel
pr10820_71,7,tolki
pr10820_71,21,hogwart
pr10820_71,36,hobit
pr10821_71,10,hærvej
pr10821_71,10,rødekro
pr10821_71,10,jelling
pr10822_71,2,barbi
pr10823_72,1,pad
pr10824_73,8,drigstrup kirk
pr10825_73,6,sankt jakobs kirk
pr10825_73,6,østerbro
pr10825_73,6,københavn
pr10825_73,10,haiti
pr10825_73,11,haiti
pr10825_73,13,haiti
pr10825_73,57,narnia
pr10825_73,58,narnia
pr10825_73,59,narnia
pr10825_73,59,narnia
pr10825_73,84,jord
pr10825_73,95,haiti
pr10825_73,120,betlehem
pr10827_74,10,jord
pr10828_74,28,hogm
pr10829_76,23,østerland
pr10829_76,23,betlehem
pr10829_76,42,strandkirk
pr10829_76,42,watergateskandal
pr10829_76,46,betlehem
pr10829_76,55,johannesevangeli
pr10829_76,59,det rette spor
pr10830_77,5,galilæa
pr10830_77,13,warszawa
pr10830_77,21,warszawa
pr10830_77,25,warszawaopstand
pr10830_77,26,warszawa
pr10830_77,30,pol
pr10830_77,32,pol
pr10830_77,33,sovjetunion
pr10830_77,33,pol
pr10830_77,33,vest
pr10830_77,33,rus
pr10830_77,49,warszawa
pr10830_77,52,warszawa
pr10830_77,57,warszawa
pr10830_77,69,jerusalem
pr10830_77,70,golgata
pr10830_77,95,kors
pr10830_77,103,paradis
pr10832_77,72,de levendes land
pr10832_77,81,dødningehjem
pr10832_77,81,de levendes land
pr10832_77,83,de levendes land
pr10833_77,0,smørum kirk
pr10833_77,16,smørum kirk
pr10833_77,17,smørum kirk
pr10833_77,21,københavns universit
pr10833_77,21,smørum kirk
pr10833_77,26,smørum kirk
pr10833_77,33,losseplads
pr10833_77,40,bibl
pr10833_77,42,lazarus
pr10833_77,100,smørum kirk
pr10834_77,32,den virkelige verd
pr10834_77,33,mongoli
pr10834_77,34,mongoli
pr10834_77,34,østblok
pr10834_77,36,mongoli
pr10834_77,49,vest
pr10834_77,51,mongoli
pr10834_77,54,smørum
pr10834_77,55,iran
pr10834_77,57,danmark
pr10834_77,57,iran
pr10834_77,65,danmark
pr10834_77,65,smørum
pr10834_77,83,rom
pr10835_77,24,det her konger
pr10835_77,25,himmer
pr10835_77,44,himmer
pr10835_77,51,himmer
pr10835_77,116,himmer
pr10836_77,53,kors
pr10836_77,57,jord
pr10836_77,64,kosmo
pr10836_77,76,syri
pr10837_77,15,konfirmandhus
pr10837_77,21,københavn
pr10837_77,21,kronborg
pr10837_77,26,grækenland
pr10837_77,28,europa
pr10837_77,38,assisi
pr10838_77,2,rom
pr10838_77,10,rom
pr10838_77,46,mandela
pr10838_77,46,mandela
pr10838_77,47,porsebak
pr10838_77,49,det himmelske ly
pr10839_77,105,ghandi
pr10839_77,105,nelson mandela
pr10840_77,29,judæas bjergland
pr10840_77,31,israel
pr10840_77,102,jord
pr10841_77,0,danmark
pr10841_77,3,danmark
pr10841_77,7,danmark
pr10841_77,13,israel
pr10841_77,25,danmark
pr10841_77,29,danmark
pr10841_77,34,danmark
pr10841_77,38,danmark
pr10841_77,42,himmer
pr10841_77,49,himmer
pr10841_77,51,jord
pr10841_77,60,sydafrika  stiller et sted
pr10841_77,65,himmer
pr10841_77,70,himmer
pr10842_77,32,ledøjesmørum
pr10842_77,86,jerusalem
pr10842_77,86,nazar
pr10842_77,92,danmark
pr10842_77,92,tyskland
pr10843_77,5,herrens tempel
pr10843_77,12,paradis
pr10843_77,12,jord
pr10845_77,7,jord
pr10845_77,33,jerusalem
pr10845_77,58,cambodja
pr10845_77,58,england
pr10845_77,58,usa
pr10845_77,58,sver
pr10845_77,80,london
pr10846_77,8,danmark
pr10846_77,15,middelhav
pr10846_77,16,syri
